name,selling_price,year,seller_type,owner,km_driven,ex_showroom_price
116250.0,105000.0,2013,0,0,6900.0,99399.0
107000.0,105000.0,2018,0,0,6000.0,99399.0
122111.11111111111,100000.0,2015,0,0,46500.0,99399.0
95000.0,95000.0,2014,0,0,11500.0,99399.0
95000.0,90000.0,2011,0,0,40000.0,99399.0
79000.0,90000.0,2019,0,0,1300.0,95000.0
75000.0,75000.0,2018,0,0,7000.0,80000.0
68740.27272727272,80000.0,2019,0,0,3000.0,87000.0
65562.5,78000.0,2019,0,0,5000.0,84000.0
68740.27272727272,75000.0,2019,0,0,11000.0,87000.0
75000.0,75000.0,2017,0,0,18000.0,82000.0
79000.0,75000.0,2019,0,0,3500.0,95000.0
79000.0,72000.0,2018,0,0,500.0,95000.0
55021.28571428572,65000.0,2019,0,0,11800.0,81000.0
38914.634146341465,65000.0,2017,0,0,5000.0,74000.0
62500.0,65000.0,2016,0,0,23500.0,99399.0
60000.0,65000.0,2015,0,0,16000.0,78700.0
68740.27272727272,60000.0,2018,0,0,15000.0,87000.0
52500.0,60000.0,2017,0,0,16600.0,95000.0
62500.0,60000.0,2015,0,0,32000.0,99399.0
60000.0,60000.0,2018,0,0,20000.0,80000.0
60000.0,60000.0,2017,0,0,29000.0,84000.0
60000.0,60000.0,2018,0,0,25000.0,84000.0
60000.0,60000.0,2016,0,0,25000.0,99000.0
55021.28571428572,60000.0,2014,0,0,19000.0,81000.0
60000.0,55000.0,2016,0,0,15000.0,78700.0
65562.5,55000.0,2017,0,0,58000.0,84000.0
51500.0,52000.0,2012,0,0,45000.0,94000.0
51500.0,51000.0,2018,0,0,24000.0,94000.0
47500.0,50000.0,2013,0,0,6000.0,82600.0
50000.0,50000.0,2018,0,0,31000.0,55000.0
48333.333333333336,50000.0,2014,0,0,13000.0,99000.0
48333.333333333336,50000.0,2015,0,0,45000.0,99000.0
50000.0,50000.0,2016,0,0,8000.0,88000.0
46000.0,48000.0,2019,0,0,4300.0,51000.0
32250.0,48000.0,2019,0,0,15000.0,52000.0
65562.5,48000.0,2017,0,0,23000.0,84000.0
37000.0,48000.0,2019,0,0,8600.0,54000.0
46000.0,45000.0,2019,0,0,4000.0,51000.0
70714.28571428571,45000.0,2013,0,0,24000.0,95000.0
47500.0,45000.0,2016,0,0,23000.0,82600.0
48333.333333333336,45000.0,2014,0,0,14500.0,99000.0
52500.0,45000.0,2012,0,0,27000.0,95000.0
42500.0,45000.0,2018,0,0,14000.0,54000.0
31000.0,45000.0,2018,0,0,500.0,54000.0
42500.0,45000.0,2018,0,0,1000.0,55000.0
55021.28571428572,42000.0,2016,0,0,42000.0,81000.0
40333.333333333336,42000.0,2015,0,0,12000.0,73000.0
42500.0,40000.0,2017,0,0,14000.0,54000.0
40000.0,40000.0,2014,0,0,5500.0,83000.0
42500.0,40000.0,2017,0,0,6700.0,55000.0
32923.07692307692,40000.0,2016,0,0,13700.0,64000.0
40000.0,40000.0,2019,0,0,1300.0,51000.0
41500.0,38000.0,2017,0,0,38600.0,72000.0
32272.727272727272,38000.0,2013,0,0,75000.0,78700.0
33000.0,35000.0,2013,0,0,30000.0,99399.0
37500.0,35000.0,2018,0,0,24000.0,57000.0
35000.0,35000.0,2016,0,0,19000.0,52000.0
33000.0,31000.0,2012,0,0,87250.0,99399.0
30000.0,30000.0,2014,0,0,60000.0,51000.0
30000.0,30000.0,2018,0,0,50000.0,48000.0
21000.0,30000.0,2015,0,0,30000.0,58000.0
24545.363636363636,27000.0,2015,0,0,21000.0,47000.0
38914.634146341465,25000.0,2010,0,1,26000.0,75000.0
46111.11111111111,25000.0,2010,0,0,1900.0,58000.0
25000.0,25000.0,2012,0,0,22000.0,52000.0
20500.0,25000.0,2015,0,0,32000.0,51000.0
25000.0,25000.0,2015,0,0,18000.0,57000.0
38750.0,20000.0,2007,0,0,55000.0,57000.0
38914.634146341465,20000.0,2010,0,0,60000.0,75000.0
27187.5,20000.0,2014,0,1,25000.0,57000.0
31000.0,20000.0,2009,0,1,49000.0,75000.0
20000.0,20000.0,2015,0,1,24000.0,65000.0
20000.0,20000.0,2010,0,0,50000.0,78700.0
18000.0,18000.0,2017,0,0,35000.0,43703.0
31000.0,17000.0,2010,0,0,87250.0,52000.0
20500.0,16000.0,2012,0,0,33000.0,51000.0
27187.5,15000.0,2013,0,1,35000.0,57000.0
21000.0,12000.0,2009,0,0,53000.0,58000.0
38914.634146341465,10000.0,2008,0,0,87250.0,75000.0
